file_path,label,politician,split,source,resolution
data/real/noboa/Daniel_Noboa_Real_crop_vid_Entrevista_f029640.jpg,real,noboa,train,video_extraction,512x512
data/real/noboa/Daniel_Noboa_Real_crop_vid_Entrevista_f029735.jpg,real,noboa,train,video_extraction,512x512
data/real/noboa/Daniel_Noboa_Real_crop_WhatsApp-Image-2025-05-07-at-6.jpg,real,noboa,train,web_scraping,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_2023-05-17T121913Z_1851847472_RC2PZ0AVVXJ3_RTRMADP_3_ECUADOR-POLITICS.jpg,real,lasso,train,web_scraping,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_960px-President_Guillermo_Lasso_2022.jpg,real,lasso,train,web_scraping,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_ecuadorian-president-guillermo-lasso-during-a-press-conference.jpg,real,lasso,train,web_scraping,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_Guillermo-Lasso (2).jpg,real,lasso,train,web_scraping,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_guillermo-lasso-1-1024x683.jpg,real,lasso,train,web_scraping,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_Guillermo-Lasso-1.jpg,real,lasso,train,web_scraping,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_Guillermo-Lasso-3.jpg,real,lasso,train,web_scraping,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_Guillermo-Lasso-el-ganador.jpg,real,lasso,val,web_scraping,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_guillermo-lasso-podria-concluir-su-mandato-entre-el-19-y-20-de-diciembre-ecuador221.jpg,real,lasso,val,web_scraping,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_Guillermo-Lasso-scaled-1.jpg,real,lasso,train,web_scraping,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_H3U3GUMM6MKSEOSDFW6TERXD6E.jpg,real,lasso,test,web_scraping,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_OECVACJQMJFF5K5H4NOFHB4VAI.jpg,real,lasso,train,web_scraping,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f000800.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f001100.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f001400.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f001500.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f001700.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f001800.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f001900.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f002380.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f002618.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f002856.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f002975.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f003094.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f003700.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f003900.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f004000.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f004284.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f004300.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f005117.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f005200.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f005236.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f005300.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f005355.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f005800.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f006069.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f006300.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f006307.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f006400.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f006426.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f006600.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f006800.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f008000.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f008092.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f008330.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f008500.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f008568.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f008600.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f008925.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f009000.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f009044.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f009400.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f009401.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f010000.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f010200.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f010353.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f010472.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f010600.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f010710.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f011067.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f011400.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f011424.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f011662.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f011700.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f011781.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f011900.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f012138.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f012257.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f012300.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f012400.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f012600.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f012852.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f012971.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f013000.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f013090.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f013447.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f013685.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f013804.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f013923.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f014637.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f014875.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f014994.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f015113.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f015351.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f016422.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f016541.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f016660.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f017017.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f018564.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f018802.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f019159.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f019397.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f019516.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f020468.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f021063.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f021182.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f021539.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f022015.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f022372.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f022491.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f022610.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f022729.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f022967.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f024157.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f024276.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f024395.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f024514.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f024633.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f024752.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f025704.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f026299.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f026537.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f026775.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f027132.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f027251.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f027370.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f029155.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f029512.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f030821.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f031178.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f031535.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f032130.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f032844.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f033439.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f033915.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f034153.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f034986.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f035343.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f036533.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f036890.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f037842.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f037961.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f038080.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f038437.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f040460.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f041412.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f041531.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f042007.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f042245.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f042840.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f043078.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f043554.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f044030.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f044863.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f045220.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f045339.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f046648.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f047005.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f047243.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f047719.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f048076.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f048671.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f049147.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f050099.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f050575.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f050813.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f050932.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f051170.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f051527.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f051646.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f052003.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f053550.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f054026.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f054145.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f054264.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f054502.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f056287.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f056882.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f057120.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f058072.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f058548.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f058667.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f059262.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f060333.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f060571.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f061285.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f061404.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f061523.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f061642.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f061761.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f062237.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f062356.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f062951.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f063308.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f063665.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f065450.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f065569.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f065688.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f065807.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f071519.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f071876.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f071995.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f072114.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f073542.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f073899.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f074256.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f074494.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f074732.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f075089.jpg,real,lasso,train,video_extraction,512x512
data/real/lasso/Guillermo_Lasso_Real_crop_vid_Entrevista_f075327.jpg,real,lasso,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_20251219_050216662_Luisa_Gonzxlezx_excandidata_presidencial_por_RC5_x_17-07-2025.jpg,real,gonzalez,train,web_scraping,512x512
data/real/gonzalez/Luisa_González_Real_crop_67a9ff83e9ff71426879b3c3jpg.jpg,real,gonzalez,train,web_scraping,512x512
data/real/gonzalez/Luisa_González_Real_crop_697a418e59bf5b629c3182d6.jpg,real,gonzalez,train,web_scraping,512x512
data/real/gonzalez/Luisa_González_Real_crop_afp-20250407-39fn7wd-v1-midres-e_2653976_20260423153404.jpg,real,gonzalez,train,web_scraping,512x512
data/real/gonzalez/Luisa_González_Real_crop_Captura-de-Pantalla-2025-01-08-a-las-5.png,real,gonzalez,val,web_scraping,512x512
data/real/gonzalez/Luisa_González_Real_crop_Luisa-Gonzalez-1.jpg,real,gonzalez,train,web_scraping,512x512
data/real/gonzalez/Luisa_González_Real_crop_luisa-gonzalez-700x391.jpg,real,gonzalez,train,web_scraping,512x512
data/real/gonzalez/Luisa_González_Real_crop_luisa-gonzalez-candidata-ecuador_47650784_20250414112107.jpg,real,gonzalez,val,web_scraping,512x512
data/real/gonzalez/Luisa_González_Real_crop_Luisa-Gonzalez-scaled.jpg,real,gonzalez,train,web_scraping,512x512
data/real/gonzalez/Luisa_González_Real_crop_luisa-gonzalez.jpg,real,gonzalez,test,web_scraping,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f001900.jpg,real,gonzalez,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f002185.jpg,real,gonzalez,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f002375.jpg,real,gonzalez,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f002565.jpg,real,gonzalez,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f003515.jpg,real,gonzalez,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f004180.jpg,real,gonzalez,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f004275.jpg,real,gonzalez,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f005795.jpg,real,gonzalez,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f005890.jpg,real,gonzalez,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f007315.jpg,real,gonzalez,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f007695.jpg,real,gonzalez,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f007790.jpg,real,gonzalez,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f007885.jpg,real,gonzalez,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f008455.jpg,real,gonzalez,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f008930.jpg,real,gonzalez,train,video_extraction,512x512
data/real/gonzalez/Luisa_González_Real_crop_vid_Entrevista_f009310.jpg,real,gonzalez,train,video_extraction,512x512
